id,kingdom,phylum,class,order,family,genus,species,n_train_samples,n_val_samples
02236,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Cenopis,pettitana,50,10
02904,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,fontinalis,50,10
01573,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Amphipyra,pyramidoides,50,10
06254,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,oligosperma,50,10
02819,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Oreochromis,niloticus,50,10
07905,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Amorpha,fruticosa,50,10
06335,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bothriochloa,laguroides,50,10
00550,Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,Neotibicen,lyricen,50,10
02193,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Eumorpha,vitis,50,10
01161,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Camptogramma,bilineata,50,10
03922,Animalia,Chordata,Aves,Passeriformes,Maluridae,Malurus,splendens,50,10
05327,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Triopha,catalinae,50,10
02783,Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Culaea,inconstans,50,10
07632,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Momordica,charantia,50,10
08266,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cascabela,thevetia,50,10
07922,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Baptisia,bracteata,50,10
08383,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,richardsonii,50,10
02257,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Isotenes,miserana,50,10
01545,Animalia,Arthropoda,Insecta,Lepidoptera,Megalopygidae,Megalopyge,opercularis,50,10
06677,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,calcitrapa,50,10
05897,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Dichelostemma,volubile,50,10
00228,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Elaphidion,mucronatum,50,10
06250,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,lurida,50,10
08457,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lycopus,europaeus,50,10
02820,Animalia,Chordata,Actinopterygii,Perciformes,Cirrhitidae,Cirrhitichthys,aprinus,50,10
09904,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,ruta-muraria,50,10
02227,Animalia,Arthropoda,Insecta,Lepidoptera,Thyrididae,Thyris,sepulchralis,50,10
05731,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Leucolepis,acanthoneura,50,10
02244,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Coelostathma,discopunctana,50,10
09500,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Ulmus,crassifolia,50,10
07661,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Symphoricarpos,albus,50,10
07746,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Kalmia,angustifolia,50,10
01612,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Deltote,pygarga,50,10
06668,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Calyptocarpus,vialis,50,10
00692,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,melanopygus,50,10
07141,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Ehretia,anacua,50,10
01741,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Heterocampa,umbrata,50,10
07823,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Linanthus,pungens,50,10
00330,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Olla,v-nigrum,50,10
00061,Animalia,Arthropoda,Arachnida,Araneae,Oxyopidae,Oxyopes,salticus,50,10
09708,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,triloba,50,10
03282,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Tockus,leucomelas,50,10
04800,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,pennsylvanicus,50,10
00639,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Stiretrus,anchorago,50,10
06347,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,inermis,50,10
08461,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Melittis,melissophyllum,50,10
08306,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,sedifolia,50,10
04877,Animalia,Chordata,Reptilia,Squamata,Agamidae,Stellagama,stellio,50,10
03252,Animalia,Chordata,Aves,Anseriformes,Anatidae,Malacorhynchus,membranaceus,50,10
02818,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Oreochromis,mossambicus,50,10
02668,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Conocephalus,fuscus,50,10
05601,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Imleria,badia,50,10
03089,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,albagula,50,10
03079,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,ochrophaeus,50,10
01972,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Speyeria,callippe,50,10
07897,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,saligna,50,10
00146,Animalia,Arthropoda,Arachnida,Opiliones,Sclerosomatidae,Leiobunum,rotundum,50,10
08516,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,chamaedrys,50,10
07278,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Streptanthus,glandulosus,50,10
07069,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Viguiera,dentata,50,10
07064,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Vernonia,baldwinii,50,10
01953,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Phyciodes,pulchella,50,10
02736,Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,elongatus,50,10
03353,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,leschenaultii,50,10
06460,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,Dendrolycopodium,hickeyi,50,10
04935,Animalia,Chordata,Reptilia,Squamata,Colubridae,Natrix,tessellata,50,10
01690,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Ponometia,erastrioides,50,10
00523,Animalia,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Philaenus,spumarius,50,10
01963,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pyronia,bathseba,50,10
00842,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespula,germanica,50,10
00170,Animalia,Arthropoda,Hexanauplia,Scalpelliformes,Pollicipedidae,Pollicipes,polymerus,50,10
06889,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Marshallia,caespitosa,50,10
09275,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,sceleratus,50,10
03724,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,ludoviciana,50,10
02878,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Aplodinotus,grunniens,50,10
00364,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Cysteodemus,armatus,50,10
00765,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,rugosus,50,10
06025,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dichromanthus,cinnabarinus,50,10
04844,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,50,10
07580,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Euonymus,americanus,50,10
06256,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,pedunculata,50,10
07821,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Linanthus,californicus,50,10
01711,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Sunira,bicolorago,50,10
07478,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Droseraceae,Drosera,planchonii,50,10
02217,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Smerinthus,ophthalmica,50,10
03118,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,audax,50,10
06688,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Chaenactis,carphoclinia,50,10
04190,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,pygmaea,50,10
08650,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Linaria,dalmatica,50,10
05205,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,miniata,50,10
03589,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Geococcyx,californianus,50,10
07280,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Thlaspi,arvense,50,10
02618,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,differentialis,50,10
04729,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasiurus,cinereus,50,10
08773,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,glandulosus,50,10
05647,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Mutinus,elegans,50,10
00132,Animalia,Arthropoda,Arachnida,Endeostigmata,Eriophyidae,Aculops,rhois,50,10
05910,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Maianthemum,trifolium,50,10
05068,Animalia,Chordata,Reptilia,Squamata,Phyllodactylidae,Thecadactylus,rapicauda,50,10
02938,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,50,10
09028,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Chamaenerion,latifolium,50,10
09476,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,saxatilis,50,10
02713,Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Cardisoma,guanhumi,50,10
08732,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Stachytarpheta,jamaicensis,50,10
00634,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Peribalus,strictus,50,10
04669,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,familiaris,50,10
09835,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,resinosa,50,10
08778,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Ditaxis,lanceolata,50,10
01154,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Arhodia,lasiocamparia,50,10
06746,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Dittrichia,viscosa,50,10
06093,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Serapias,lingua,50,10
06384,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Imperata,cylindrica,50,10
04738,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,robustus,50,10
04427,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes,auratus,50,10
02348,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Argia,immunda,50,10
01971,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Speyeria,atlantis,50,10
00742,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,castaneus,50,10
04748,Animalia,Chordata,Mammalia,Eulipotyphla,Talpidae,Condylura,cristata,50,10
06459,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,Dendrolycopodium,dendroideum,50,10
06454,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Alpinia,purpurata,50,10
09269,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,hispidus,50,10
02884,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Paralabrax,clathratus,50,10
09935,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Diplaziopsidaceae,Homalosorus,pycnocarpos,50,10
03532,Animalia,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,picazuro,50,10
07692,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,capensis,50,10
05320,Animalia,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Acanthodoris,rhodoceras,50,10
03976,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Copsychus,saularis,50,10
05751,Plantae,Bryophyta,Bryopsida,Hypnales,Lembophyllaceae,Isothecium,stoloniferum,50,10
08398,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Dyschoriste,linearis,50,10
00162,Animalia,Arthropoda,Diplopoda,Julida,Julidae,Ommatoiulus,moreleti,50,10
02855,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Parupeneus,spilurus,50,10
09665,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,aizoides,50,10
04283,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,leucomelas,50,10
08265,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Carissa,macrocarpa,50,10
03568,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,apiaster,50,10
00649,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Arilus,cristatus,50,10
07830,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Phlox,drummondii,50,10
01787,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Argynnis,paphia,50,10
07581,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Euonymus,atropurpureus,50,10
07535,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Eriogonum,wrightii,50,10
04567,Animalia,Chordata,Aves,Suliformes,Anhingidae,Anhinga,rufa,50,10
02711,Animalia,Arthropoda,Malacostraca,Decapoda,Coenobitidae,Coenobita,compressus,50,10
00402,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Trigonopeltastes,delta,50,10
08651,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Linaria,purpurea,50,10
06704,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,arvense,50,10
05203,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides,50,10
04856,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,richardsonii,50,10
07251,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Erysimum,cheiranthoides,50,10
07056,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tussilago,farfara,50,10
04947,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pantherophis,emoryi,50,10
09087,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Cunoniaceae,Bauera,rubioides,50,10
09029,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Chylismia,brevipes,50,10
04777,Animalia,Chordata,Mammalia,Primates,Atelidae,Alouatta,pigra,50,10
02197,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hippotion,celerio,50,10
02574,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,striolatum,50,10
02539,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Orthetrum,julia,50,10
09222,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,leptosepala,50,10
04510,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Brotogeris,jugularis,50,10
07020,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,divaricatum,50,10
09063,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,gaura,50,10
06043,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Gymnadenia,conopsea,50,10
00464,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalinus,aeneus,50,10
03290,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Caprimulgus,europaeus,50,10
04876,Animalia,Chordata,Reptilia,Squamata,Agamidae,Pogona,barbata,50,10
01914,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Maniola,jurtina,50,10
01061,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Idia,americalis,50,10
00079,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Helpis,minitabunda,50,10
04131,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,querula,50,10
06213,Plantae,Tracheophyta,Liliopsida,Liliales,Smilacaceae,Smilax,auriculata,50,10
06941,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Plectocephalus,americanus,50,10
04905,Animalia,Chordata,Reptilia,Squamata,Colubridae,Dendrelaphis,punctulatus,50,10
03411,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,californicus,50,10
03404,Animalia,Chordata,Aves,Charadriiformes,Laridae,Gelochelidon,nilotica,50,10
08313,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Sabatia,campestris,50,10
01388,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Panoquina,ocola,50,10
05035,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Holbrookia,propinqua,50,10
03571,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ornatus,50,10
04630,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,kob,50,10
07314,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,retroflexus,50,10
00331,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Propylea,quatuordecimpunctata,50,10
08573,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,densiflora,50,10
04000,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,torquatus,50,10
09121,Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,Platanus,occidentalis,50,10
06769,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,annuus,50,10
04083,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,pitiayumi,50,10
02759,Animalia,Chordata,Actinopterygii,Aulopiformes,Aulopidae,Latropiscis,purpurissatus,50,10
09857,Plantae,Tracheophyta,Pinopsida,Pinales,Taxaceae,Taxus,brevifolia,50,10
05030,Animalia,Chordata,Reptilia,Squamata,Leptotyphlopidae,Rena,dulcis,50,10
09766,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Krameriaceae,Krameria,erecta,50,10
00259,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Tetraopes,tetrophthalmus,50,10
06829,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helianthus,mollis,50,10
01583,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Autographa,californica,50,10
07561,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,japonica,50,10
07315,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,canescens,50,10
00819,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Mischocyttarus,flavitarsis,50,10
02135,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Synaphe,punctalis,50,10
05016,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Iguana,iguana,50,10
08912,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,rotundifolia,50,10
01068,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lithosia,quadra,50,10
02081,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Ixias,pyrene,50,10
02272,Animalia,Arthropoda,Insecta,Lepidoptera,Ypsolophidae,Ypsolopha,dentella,50,10
01784,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Argynnis,adippe,50,10
07602,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,rugosa,50,10
06122,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,villosa,50,10
05222,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Tridacna,maxima,50,10
06336,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,curtipendula,50,10
04894,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Chamaeleo,dilepis,50,10
08572,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,coccinea,50,10
06340,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,rigidiseta,50,10
08629,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Erythranthe,moschata,50,10
05623,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellaceae,Cantharellus,cinnabarinus,50,10
03225,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,bernicla,50,10
08585,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,rubicundula,50,10
04647,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Axis,axis,50,10
01802,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Brenthis,ino,50,10
09278,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Thalictrum,dioicum,50,10
06888,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Malacothrix,saxatilis,50,10
08942,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Guazuma,ulmifolia,50,10
07119,Plantae,Tracheophyta,Magnoliopsida,Asterales,Goodeniaceae,Scaevola,plumieri,50,10
00808,Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Pontania,californica,50,10
05574,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,commune,50,10
01411,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Wallengrenia,egeremet,50,10
09899,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,nidus,50,10
09125,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Banksia,marginata,50,10
04492,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Calonectris,diomedea,50,10
04441,Animalia,Chordata,Aves,Piciformes,Picidae,Dryobates,nuttallii,50,10
07974,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hylodesmum,glutinosum,50,10
01569,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Agrotis,segetum,50,10
03402,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus,ridibundus,50,10
06659,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bidens,pilosa,50,10
00120,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Parasteatoda,tepidariorum,50,10
05350,Animalia,Mollusca,Gastropoda,Stylommatophora,Helicidae,Helix,lucorum,50,10
04404,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Platalea,flavipes,50,10
01489,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Jamides,bochus,50,10
04182,Animalia,Chordata,Aves,Passeriformes,Remizidae,Remiz,pendulinus,50,10
05624,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellaceae,Cantharellus,lateritius,50,10
00339,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Pantomorus,cervinus,50,10
05122,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,scutulatus,50,10
03918,Animalia,Chordata,Aves,Passeriformes,Malaconotidae,Laniarius,ferrugineus,50,10
06155,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Erythronium,grandiflorum,50,10
05179,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Epiactis,prolifera,50,10
07744,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Gaultheria,shallon,50,10
04361,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,melanocephala,50,10
06522,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Oenanthe,sarmentosa,50,10
08913,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,sagittata,50,10
07470,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Droseraceae,Drosera,aberrans,50,10
00502,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Trigonospila,brevifacies,50,10
05999,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Caladenia,carnea,50,10
02779,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,50,10
00590,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Melacoryphus,lateralis,50,10
05644,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Clathrus,ruber,50,10
09747,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,rostratum,50,10
00130,Animalia,Arthropoda,Arachnida,Araneae,Zoropsidae,Zoropsis,spinimana,50,10
06100,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Spiranthes,vernalis,50,10
07950,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Desmanthus,illinoensis,50,10
00332,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Psyllobora,vigintiduopunctata,50,10
00827,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,carnifex,50,10
09989,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Thelypteridaceae,Phegopteris,connectilis,50,10
08633,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Phryma,leptostachya,50,10
07679,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,dentatum,50,10
02579,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,lacerata,50,10
04677,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,vulpes,50,10
06270,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,utriculata,50,10
02085,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Mylothris,agathina,50,10
09508,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Boehmeria,cylindrica,50,10
04304,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,occidentalis,50,10
06757,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Emilia,fosbergii,50,10
09517,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,ferox,50,10
01406,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Thymelicus,sylvestris,50,10
03915,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Garrulax,perspicillatus,50,10
03850,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,smithii,50,10
08544,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Forestiera,pubescens,50,10
