id,kingdom,phylum,class,order,family,genus,species,n_train_samples,n_val_samples
03641,Animalia,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,arctica,186,10
03594,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,berigora,195,10
03956,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,cervinus,160,10
07433,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Herniaria,glabra,291,10
03380,Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,finschi,300,10
01355,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Eantis,tamenund,300,10
04401,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Phimosus,infuscatus,300,10
04482,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Rollandia,rolland,210,10
01229,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Horisme,intestinata,300,10
04410,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Theristicus,caudatus,255,10
00852,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Blastobasis,glandulella,154,10
00832,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,exclamans,300,10
05807,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Symplocarpus,foetidus,300,10
07794,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,myrtillus,300,10
09540,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Rhus,ovata,300,10
08833,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,mutilum,170,10
01977,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Tanaecia,pelea,172,10
01019,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Cyligramma,latona,203,10
05076,Animalia,Chordata,Reptilia,Squamata,Scincidae,Plestiodon,fasciatus,300,10
08667,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,newberryi,300,10
01134,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Utetheisa,pulchella,274,10
08039,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Paraserianthes,lophantha,300,10
01437,Animalia,Arthropoda,Insecta,Lepidoptera,Limacodidae,Tortricidia,testacea,218,10
00794,Animalia,Arthropoda,Insecta,Hymenoptera,Scoliidae,Scolia,bicincta,300,10
00558,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Acanthocephala,femorata,300,10
00466,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,arbustorum,300,10
05469,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Kretzschmaria,deusta,270,10
01653,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Maliattha,synochitis,300,10
00366,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Lytta,magister,284,10
01700,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Schinia,arcigera,300,10
02144,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,Melanis,cephise,164,10
08321,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,arabica,205,10
07103,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Lobelia,cardinalis,300,10
06229,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,utriculata,188,10
04728,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasiurus,borealis,300,10
01001,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Catocala,micronympha,196,10
07304,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Mesembryanthemum,cordifolium,300,10
03980,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,hypoleuca,300,10
04311,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Megarynchus,pitangua,300,10
08050,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Prosopis,pubescens,207,10
09325,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus,leucodermis,300,10
09609,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Orostachys,spinosa,208,10
07572,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Sarcobataceae,Sarcobatus,vermiculatus,157,10
08405,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,caroliniensis,300,10
00707,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Melissodes,bimaculatus,300,10
09993,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Woodsiaceae,Woodsia,ilvensis,300,10
05888,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,scilloides,300,10
03720,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,ludovicianus,300,10
06887,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Malacothrix,glabrata,300,10
05485,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Macrolepiota,procera,300,10
09230,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,occidentalis,277,10
05801,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Lysichiton,americanus,300,10
07484,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Calandrinia,menziesii,300,10
04420,Animalia,Chordata,Aves,Piciformes,Lybiidae,Lybius,torquatus,249,10
04500,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,funereus,300,10
03167,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Ictinia,mississippiensis,300,10
09496,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Spiraea,tomentosa,300,10
00413,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Bolitotherus,cornutus,153,10
04991,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,limifrons,251,10
02561,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,corruptum,300,10
05285,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Dicathais,orbita,300,10
03063,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,mavortium,300,10
01763,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Acraea,serena,226,10
06273,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,vulpinoidea,300,10
09088,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Cunoniaceae,Weinmannia,racemosa,300,10
06260,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,plantaginea,300,10
08486,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,columbariae,300,10
02187,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Erinnyis,ello,243,10
06373,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Elymus,hystrix,300,10
03680,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Gerygone,igata,300,10
07445,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Saponaria,officinalis,300,10
00876,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Culladia,cuneiferellus,212,10
00390,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Osmoderma,scabra,196,10
01457,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Celastrina,echo,300,10
05465,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Hypomyces,chrysospermus,245,10
09441,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rhodotypos,scandens,300,10
03297,Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Podargus,strigoides,300,10
03366,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,apricaria,294,10
09671,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Tellima,grandiflora,300,10
09396,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Holodiscus,discolor,300,10
06700,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,acaule,185,10
00389,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Oryctes,nasicornis,300,10
02885,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Serranus,scriba,191,10
05246,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Austrovenus,stutchburyi,171,10
07740,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Gaultheria,antipoda,210,10
00993,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Calliteara,pudibunda,300,10
04560,Animalia,Chordata,Aves,Strigiformes,Strigidae,Strix,varia,300,10
03109,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,violaceus,240,10
03803,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Spermestes,cucullata,300,10
06835,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helminthotheca,echioides,300,10
05743,Plantae,Bryophyta,Bryopsida,Hypnales,Anomodontaceae,Anomodon,attenuatus,205,10
09170,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Dicentra,canadensis,300,10
06508,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,planum,300,10
03779,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pyrrhocorax,pyrrhocorax,300,10
01497,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lycaena,alciphron,191,10
00462,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Dioprosopa,clavata,300,10
03895,Animalia,Chordata,Aves,Passeriformes,Icteridae,Psarocolius,decumanus,256,10
07605,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,suecica,300,10
09641,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Haloragis,erecta,300,10
04663,Animalia,Chordata,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,amphibius,300,10
07563,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,acetosa,300,10
00036,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Micrathena,sagittata,300,10
08252,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,quadrifolia,271,10
04875,Animalia,Chordata,Reptilia,Squamata,Agamidae,Intellagama,lesueurii,300,10
04264,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,pacificus,300,10
09957,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Phlebodium,aureum,200,10
08122,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vigna,luteola,233,10
09653,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Heuchera,micrantha,282,10
06105,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Commelina,diffusa,300,10
04324,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,phoebe,300,10
06919,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Palafoxia,arida,300,10
04850,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,yucatanensis,230,10
03235,Animalia,Chordata,Aves,Anseriformes,Anatidae,Chenonetta,jubata,300,10
01296,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Prasinocyma,semicrocea,170,10
08012,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,succulentus,300,10
03161,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,leucocephalus,300,10
06655,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bidens,aristosa,205,10
00537,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Oncometopia,orbona,300,10
07625,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Ecballium,elaterium,290,10
05086,Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,striata,300,10
01617,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Elaphria,festivoides,165,10
09231,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,paniculata,300,10
05189,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Porpitidae,Porpita,porpita,242,10
04023,Animalia,Chordata,Aves,Passeriformes,Panuridae,Panurus,biarmicus,157,10
02381,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Erythromma,najas,290,10
08643,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Digitalis,purpurea,300,10
07954,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ebenopsis,ebano,253,10
04128,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,atricapilla,300,10
03336,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Vultur,gryphus,300,10
00243,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Prionus,californicus,300,10
04445,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus,lineatus,300,10
06494,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Cicuta,bulbifera,226,10
05753,Plantae,Bryophyta,Bryopsida,Hypnales,Neckeraceae,Neckera,pennata,204,10
08348,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Houstonia,caerulea,300,10
00126,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Misumenoides,formosipes,262,10
06240,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,echinata,179,10
09875,Plantae,Tracheophyta,Polypodiopsida,Equisetales,Equisetaceae,Equisetum,variegatum,300,10
02488,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythemis,simplicicollis,300,10
09829,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,nigra,157,10
03605,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,subbuteo,300,10
09864,Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Dicksoniaceae,Dicksonia,fibrosa,157,10
09790,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Sequoia,sempervirens,300,10
04072,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,discolor,300,10
00719,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,Colletes,inaequalis,234,10
02206,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,rustica,300,10
09415,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,simplex,300,10
01496,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Loxura,atymnus,194,10
02120,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Endotricha,mesenterialis,249,10
05298,Animalia,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Chromodoris,annae,183,10
04672,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,mesomelas,300,10
09855,Plantae,Tracheophyta,Pinopsida,Pinales,Podocarpaceae,Prumnopitys,taxifolia,300,10
03239,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,atratus,300,10
08295,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,acaulis,300,10
09471,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,odoratus,300,10
09983,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pentagramma,triangularis,300,10
09111,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,caudatum,300,10
06783,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eriophyllum,staechadifolium,300,10
08502,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Scutellaria,integrifolia,253,10
06810,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Glebionis,coronaria,300,10
06436,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Tripsacum,dactyloides,300,10
00602,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Poecilocapsus,lineatus,300,10
05527,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Calvatia,gigantea,300,10
02316,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,verticalis,183,10
02796,Animalia,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus,limenus,210,10
00849,Animalia,Arthropoda,Insecta,Lepidoptera,Adelidae,Nemophora,degeerella,158,10
08016,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Macroptilium,gibbosifolium,186,10
01373,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,phyleus,300,10
04180,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,satrapa,300,10
08862,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,tremula,300,10
07500,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,villosa,300,10
05152,Animalia,Chordata,Reptilia,Testudines,Emydidae,Terrapene,ornata,300,10
05661,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Laetiporaceae,Laetiporus,gilbertsonii,300,10
07584,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Euonymus,japonicus,168,10
02340,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Agriocnemis,femina,197,10
02973,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,achatinus,211,10
06720,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Coreopsis,basalis,220,10
08189,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,laevis,231,10
03548,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,atthis,300,10
05710,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,complicatum,300,10
08329,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coprosma,propinqua,300,10
08681,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,patagonica,297,10
03489,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,flavipes,300,10
01967,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Siproeta,stelenes,300,10
09335,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Condalia,hookeri,256,10
06658,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bidens,frondosa,300,10
07087,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,glomerata,300,10
06537,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Scandix,pecten-veneris,300,10
03184,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Terathopius,ecaudatus,300,10
06638,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,tridentata,300,10
04199,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Onychognathus,morio,300,10
00184,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Agrilus,planipennis,300,10
09553,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Dysoxylum,spectabile,300,10
02980,Animalia,Chordata,Amphibia,Anura,Hylidae,Acris,crepitans,300,10
05758,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Tortula,muralis,206,10
06148,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Calochortus,venustus,300,10
06158,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Erythronium,sibiricum,181,10
03853,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Petrochelidon,pyrrhonota,300,10
05836,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,canadense,300,10
03255,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,strepera,300,10
09351,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Acaena,novae-zelandiae,234,10
07781,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,macrophyllum,300,10
02526,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Neurothemis,fulvia,300,10
09885,Plantae,Tracheophyta,Polypodiopsida,Ophioglossales,Ophioglossaceae,Sceptridium,dissectum,300,10
09686,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Dichondra,carolinensis,300,10
03502,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,ciconia,300,10
06716,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,texanum,300,10
06369,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Ehrharta,erecta,300,10
04387,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Syrigma,sibilatrix,282,10
03520,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columbina,talpacoti,300,10
07754,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Leucopogon,fraseri,289,10
02962,Animalia,Chordata,Amphibia,Anura,Bufonidae,Incilius,valliceps,300,10
01340,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Autochton,cellus,276,10
02137,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,Abisara,echerius,231,10
00199,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,aurulenta,289,10
00087,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Menemerus,semilimbatus,300,10
02405,Animalia,Arthropoda,Insecta,Odonata,Cordulegastridae,Cordulegaster,dorsalis,282,10
01867,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hamadryas,guatemalena,165,10
06040,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Goodyera,pubescens,300,10
07396,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,chlorotica,300,10
07333,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Krascheninnikovia,lanata,300,10
07045,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Thymophylla,pentachaeta,300,10
08296,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,alba,245,10
08926,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Crocanthemum,scoparium,255,10
08745,Plantae,Tracheophyta,Magnoliopsida,Laurales,Calycanthaceae,Calycanthus,floridus,300,10
05366,Animalia,Mollusca,Gastropoda,Stylommatophora,Xanthonychidae,Monadenia,fidelis,300,10
03818,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Euphonia,elegantissima,286,10
06147,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Calochortus,umbellatus,270,10
00371,Animalia,Arthropoda,Insecta,Coleoptera,Oedemeridae,Oedemera,nobilis,300,10
04780,Animalia,Chordata,Mammalia,Primates,Cebidae,Callithrix,penicillata,200,10
03017,Animalia,Chordata,Amphibia,Anura,Pelodryadidae,Ranoidea,moorei,155,10
01631,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Harrisimemna,trisignata,300,10
01233,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,aversata,300,10
04747,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Blarina,brevicauda,300,10
01650,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Magusa,divaricata,300,10
06759,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Encelia,actoni,197,10
02751,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,198,10
03360,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,ruficapillus,223,10
04082,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,pinus,300,10
01432,Animalia,Arthropoda,Insecta,Lepidoptera,Limacodidae,Isochaetes,beutenmuelleri,205,10
09202,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Adonis,vernalis,300,10
02017,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,demoleus,300,10
05767,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,lactuca,300,10
00404,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Valgus,hemipterus,287,10
05739,Plantae,Bryophyta,Bryopsida,Funariales,Funariaceae,Physcomitrium,pyriforme,190,10
01992,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,virginiensis,300,10
06287,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Eriophorum,vaginatum,300,10
02552,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Perithemis,tenera,300,10
01339,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Atalopedes,campestris,300,10
02489,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythemis,vesiculosa,300,10
09205,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,coronaria,277,10
09560,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Thamnosma,montana,289,10
04226,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,atriceps,300,10
02205,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,quinquemaculata,300,10
07640,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Leycesteria,formosa,300,10
00998,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Catocala,ilia,300,10
09026,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Camissoniopsis,cheiranthifolia,300,10
02971,Animalia,Chordata,Amphibia,Anura,Bufonidae,Sclerophrys,gutturalis,300,10
07066,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Vernonia,gigantea,300,10
01094,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Orgyia,leucostigma,300,10
04761,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,cunicularius,253,10
04033,Animalia,Chordata,Aves,Passeriformes,Paridae,Lophophanes,cristatus,300,10
06587,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,vomitoria,300,10
04847,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,niger,300,10
08881,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,viminalis,165,10
06593,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acmella,repens,238,10
01004,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Catocala,piatrix,287,10
06608,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ambrosia,psilostachya,300,10
04393,Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,occidentalis,300,10
08525,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Trichostema,parishii,163,10
09942,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,fragrans,253,10
06353,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cenchrus,setaceus,300,10
07687,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,rafinesquianum,261,10
02347,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Argia,fumipennis,300,10
00665,Animalia,Arthropoda,Insecta,Hemiptera,Rhyparochromidae,Rhyparochromus,vulgaris,190,10
